duration,month,hour,day_of_week,user_type
7,3,22,Thursday,Subscriber
9,3,22,Thursday,Subscriber
6,3,22,Thursday,Subscriber
7,3,22,Thursday,Subscriber
13,3,22,Thursday,Subscriber
17,3,22,Thursday,Subscriber
11,3,22,Thursday,Subscriber
30,3,21,Thursday,Subscriber
3,3,21,Thursday,Subscriber
6,3,21,Thursday,Subscriber
16,3,21,Thursday,Customer
4,3,21,Thursday,Subscriber
102,3,21,Thursday,Customer
23,3,21,Thursday,Subscriber
2,3,20,Thursday,Subscriber
2,3,20,Thursday,Subscriber
9,3,20,Thursday,Customer
4,3,20,Thursday,Subscriber
3,3,20,Thursday,Subscriber
19,3,20,Thursday,Subscriber
7,3,20,Thursday,Subscriber
37,3,20,Thursday,Subscriber
6,3,19,Thursday,Subscriber
5,3,19,Thursday,Subscriber
12,3,19,Thursday,Subscriber
12,3,19,Thursday,Customer
6,3,19,Thursday,Subscriber
20,3,19,Thursday,Subscriber
5,3,19,Thursday,Subscriber
25,3,19,Thursday,Customer
12,3,19,Thursday,Subscriber
36,3,18,Thursday,Customer
14,3,18,Thursday,Subscriber
17,3,18,Thursday,Subscriber
91,3,18,Thursday,Subscriber
5,3,18,Thursday,Subscriber
8,3,18,Thursday,Subscriber
7,3,18,Thursday,Subscriber
5,3,18,Thursday,Subscriber
17,3,18,Thursday,Subscriber
13,3,18,Thursday,Customer
18,3,18,Thursday,Subscriber
23,3,18,Thursday,Subscriber
13,3,18,Thursday,Subscriber
12,3,18,Thursday,Subscriber
12,3,18,Thursday,Subscriber
17,3,18,Thursday,Subscriber
19,3,18,Thursday,Subscriber
7,3,18,Thursday,Subscriber
12,3,18,Thursday,Subscriber
3,3,18,Thursday,Subscriber
15,3,17,Thursday,Subscriber
23,3,17,Thursday,Customer
20,3,17,Thursday,Subscriber
10,3,17,Thursday,Subscriber
14,3,17,Thursday,Subscriber
13,3,17,Thursday,Subscriber
20,3,17,Thursday,Subscriber
24,3,17,Thursday,Subscriber
46,3,17,Thursday,Customer
13,3,17,Thursday,Subscriber
6,3,17,Thursday,Subscriber
19,3,17,Thursday,Subscriber
5,3,17,Thursday,Subscriber
8,3,17,Thursday,Subscriber
19,3,17,Thursday,Subscriber
22,3,17,Thursday,Subscriber
5,3,17,Thursday,Subscriber
12,3,17,Thursday,Subscriber
5,3,17,Thursday,Subscriber
12,3,17,Thursday,Subscriber
14,3,17,Thursday,Subscriber
12,3,17,Thursday,Subscriber
5,3,17,Thursday,Subscriber
8,3,17,Thursday,Subscriber
12,3,17,Thursday,Subscriber
9,3,16,Thursday,Subscriber
17,3,16,Thursday,Customer
27,3,16,Thursday,Customer
1,3,16,Thursday,Subscriber
12,3,16,Thursday,Subscriber
13,3,16,Thursday,Subscriber
5,3,16,Thursday,Subscriber
10,3,16,Thursday,Subscriber
8,3,16,Thursday,Subscriber
28,3,16,Thursday,Subscriber
5,3,16,Thursday,Subscriber
31,3,16,Thursday,Customer
11,3,16,Thursday,Customer
7,3,16,Thursday,Subscriber
12,3,15,Thursday,Customer
7,3,15,Thursday,Subscriber
8,3,15,Thursday,Subscriber
9,3,15,Thursday,Subscriber
6,3,15,Thursday,Subscriber
9,3,15,Thursday,Subscriber
6,3,15,Thursday,Subscriber
4,3,15,Thursday,Subscriber
51,3,15,Thursday,Customer
2,3,15,Thursday,Subscriber
12,3,15,Thursday,Subscriber
21,3,15,Thursday,Subscriber
74,3,14,Thursday,Customer
3,3,14,Thursday,Subscriber
28,3,14,Thursday,Subscriber
5,3,14,Thursday,Subscriber
97,3,14,Thursday,Subscriber
13,3,14,Thursday,Subscriber
4,3,14,Thursday,Subscriber
7,3,14,Thursday,Subscriber
126,3,14,Thursday,Customer
4,3,14,Thursday,Subscriber
7,3,14,Thursday,Customer
6,3,14,Thursday,Subscriber
23,3,13,Thursday,Customer
15,3,13,Thursday,Subscriber
14,3,13,Thursday,Subscriber
20,3,13,Thursday,Subscriber
8,3,13,Thursday,Subscriber
166,3,13,Thursday,Customer
41,3,13,Thursday,Customer
32,3,13,Thursday,Customer
12,3,13,Thursday,Subscriber
10,3,13,Thursday,Subscriber
4,3,12,Thursday,Subscriber
7,3,12,Thursday,Subscriber
5,3,12,Thursday,Subscriber
12,3,12,Thursday,Subscriber
17,3,12,Thursday,Subscriber
10,3,12,Thursday,Subscriber
170,3,12,Thursday,Customer
150,3,12,Thursday,Customer
8,3,12,Thursday,Customer
20,3,12,Thursday,Subscriber
20,3,12,Thursday,Subscriber
2,3,12,Thursday,Subscriber
126,3,12,Thursday,Customer
21,3,12,Thursday,Subscriber
38,3,12,Thursday,Customer
6,3,11,Thursday,Subscriber
24,3,11,Thursday,Customer
8,3,11,Thursday,Subscriber
3,3,11,Thursday,Subscriber
28,3,11,Thursday,Customer
16,3,11,Thursday,Subscriber
103,3,11,Thursday,Customer
16,3,11,Thursday,Customer
6,3,11,Thursday,Subscriber
33,3,11,Thursday,Subscriber
2,3,10,Thursday,Subscriber
9,3,10,Thursday,Subscriber
10,3,10,Thursday,Customer
6,3,10,Thursday,Subscriber
5,3,10,Thursday,Subscriber
5,3,10,Thursday,Subscriber
2,3,10,Thursday,Subscriber
42,3,10,Thursday,Customer
6,3,10,Thursday,Subscriber
20,3,10,Thursday,Subscriber
24,3,10,Thursday,Customer
30,3,10,Thursday,Customer
3,3,9,Thursday,Subscriber
3,3,9,Thursday,Subscriber
13,3,9,Thursday,Customer
124,3,9,Thursday,Customer
17,3,9,Thursday,Subscriber
2,3,9,Thursday,Subscriber
22,3,9,Thursday,Customer
58,3,9,Thursday,Customer
3,3,9,Thursday,Subscriber
14,3,9,Thursday,Subscriber
27,3,8,Thursday,Customer
18,3,8,Thursday,Subscriber
17,3,8,Thursday,Subscriber
6,3,8,Thursday,Subscriber
16,3,8,Thursday,Customer
7,3,8,Thursday,Subscriber
25,3,8,Thursday,Subscriber
5,3,8,Thursday,Subscriber
13,3,8,Thursday,Subscriber
2,3,8,Thursday,Subscriber
9,3,8,Thursday,Subscriber
9,3,8,Thursday,Subscriber
3,3,8,Thursday,Subscriber
24,3,8,Thursday,Customer
16,3,8,Thursday,Subscriber
10,3,8,Thursday,Subscriber
13,3,8,Thursday,Subscriber
21,3,8,Thursday,Subscriber
5,3,8,Thursday,Subscriber
26,3,8,Thursday,Customer
3,3,8,Thursday,Subscriber
25,3,8,Thursday,Subscriber
18,3,7,Thursday,Subscriber
10,3,7,Thursday,Customer
10,3,7,Thursday,Subscriber
4,3,7,Thursday,Subscriber
61,3,7,Thursday,Customer
14,3,7,Thursday,Subscriber
26,3,7,Thursday,Subscriber
12,3,7,Thursday,Subscriber
12,3,7,Thursday,Subscriber
1,3,7,Thursday,Subscriber
11,3,7,Thursday,Subscriber
9,3,7,Thursday,Subscriber
14,3,7,Thursday,Subscriber
16,3,7,Thursday,Subscriber
16,3,7,Thursday,Subscriber
4,3,7,Thursday,Subscriber
5,3,7,Thursday,Subscriber
19,3,7,Thursday,Subscriber
30,3,7,Thursday,Subscriber
10,3,6,Thursday,Subscriber
13,3,6,Thursday,Subscriber
2,3,6,Thursday,Subscriber
16,3,6,Thursday,Subscriber
10,3,6,Thursday,Subscriber
29,3,6,Thursday,Subscriber
14,3,6,Thursday,Subscriber
14,3,5,Thursday,Subscriber
7,3,5,Thursday,Subscriber
8,3,5,Thursday,Subscriber
8,3,1,Thursday,Subscriber
16,3,0,Thursday,Subscriber
9,3,23,Wednesday,Customer
1,3,23,Wednesday,Subscriber
7,3,23,Wednesday,Customer
9,3,22,Wednesday,Subscriber
5,3,22,Wednesday,Subscriber
8,3,22,Wednesday,Subscriber
4,3,22,Wednesday,Subscriber
10,3,21,Wednesday,Subscriber
15,3,21,Wednesday,Subscriber
5,3,21,Wednesday,Subscriber
2,3,21,Wednesday,Subscriber
17,3,21,Wednesday,Subscriber
6,3,21,Wednesday,Subscriber
3,3,21,Wednesday,Subscriber
6,3,21,Wednesday,Subscriber
6,3,20,Wednesday,Subscriber
7,3,20,Wednesday,Subscriber
13,3,20,Wednesday,Subscriber
8,3,20,Wednesday,Subscriber
8,3,20,Wednesday,Subscriber
8,3,20,Wednesday,Subscriber
9,3,20,Wednesday,Subscriber
4,3,20,Wednesday,Subscriber
19,3,20,Wednesday,Customer
17,3,20,Wednesday,Subscriber
54,3,20,Wednesday,Subscriber
2,3,20,Wednesday,Subscriber
6,3,19,Wednesday,Subscriber
7,3,19,Wednesday,Subscriber
7,3,19,Wednesday,Subscriber
5,3,19,Wednesday,Subscriber
11,3,19,Wednesday,Subscriber
14,3,19,Wednesday,Customer
24,3,19,Wednesday,Subscriber
8,3,19,Wednesday,Subscriber
3,3,19,Wednesday,Subscriber
54,3,19,Wednesday,Subscriber
15,3,19,Wednesday,Subscriber
10,3,19,Wednesday,Subscriber
18,3,19,Wednesday,Subscriber
6,3,19,Wednesday,Subscriber
14,3,18,Wednesday,Subscriber
4,3,18,Wednesday,Subscriber
13,3,18,Wednesday,Subscriber
2,3,18,Wednesday,Subscriber
3,3,18,Wednesday,Subscriber
11,3,18,Wednesday,Subscriber
85,3,18,Wednesday,Customer
55,3,18,Wednesday,Customer
22,3,18,Wednesday,Subscriber
17,3,18,Wednesday,Subscriber
3,3,18,Wednesday,Subscriber
5,3,18,Wednesday,Subscriber
16,3,18,Wednesday,Customer
13,3,18,Wednesday,Subscriber
20,3,18,Wednesday,Subscriber
6,3,18,Wednesday,Subscriber
12,3,18,Wednesday,Subscriber
26,3,18,Wednesday,Customer
6,3,18,Wednesday,Subscriber
7,3,18,Wednesday,Subscriber
5,3,18,Wednesday,Subscriber
23,3,18,Wednesday,Subscriber
8,3,18,Wednesday,Subscriber
44,3,18,Wednesday,Subscriber
9,3,18,Wednesday,Subscriber
8,3,18,Wednesday,Subscriber
5,3,18,Wednesday,Subscriber
16,3,18,Wednesday,Subscriber
4,3,18,Wednesday,Subscriber
10,3,18,Wednesday,Subscriber
14,3,18,Wednesday,Subscriber
2,3,18,Wednesday,Subscriber
15,3,17,Wednesday,Subscriber
7,3,17,Wednesday,Subscriber
23,3,17,Wednesday,Subscriber
26,3,17,Wednesday,Customer
27,3,17,Wednesday,Subscriber
9,3,17,Wednesday,Subscriber
22,3,17,Wednesday,Subscriber
23,3,17,Wednesday,Subscriber
7,3,17,Wednesday,Subscriber
5,3,17,Wednesday,Subscriber
5,3,17,Wednesday,Subscriber
7,3,17,Wednesday,Subscriber
24,3,17,Wednesday,Subscriber
8,3,17,Wednesday,Subscriber
30,3,17,Wednesday,Subscriber
53,3,17,Wednesday,Customer
5,3,17,Wednesday,Subscriber
8,3,17,Wednesday,Subscriber
3,3,17,Wednesday,Subscriber
8,3,17,Wednesday,Customer
11,3,17,Wednesday,Subscriber
8,3,17,Wednesday,Subscriber
15,3,17,Wednesday,Subscriber
3,3,17,Wednesday,Subscriber
7,3,17,Wednesday,Subscriber
11,3,17,Wednesday,Subscriber
4,3,17,Wednesday,Subscriber
19,3,17,Wednesday,Subscriber
7,3,17,Wednesday,Subscriber
125,3,17,Wednesday,Customer
8,3,17,Wednesday,Subscriber
8,3,17,Wednesday,Subscriber
7,3,16,Wednesday,Subscriber
4,3,16,Wednesday,Subscriber
17,3,16,Wednesday,Subscriber
99,3,16,Wednesday,Customer
8,3,16,Wednesday,Subscriber
12,3,16,Wednesday,Subscriber
9,3,16,Wednesday,Subscriber
12,3,16,Wednesday,Subscriber
5,3,16,Wednesday,Subscriber
38,3,16,Wednesday,Customer
13,3,16,Wednesday,Subscriber
24,3,16,Wednesday,Customer
11,3,16,Wednesday,Customer
4,3,16,Wednesday,Subscriber
33,3,16,Wednesday,Customer
11,3,16,Wednesday,Subscriber
18,3,16,Wednesday,Subscriber
2,3,16,Wednesday,Subscriber
12,3,16,Wednesday,Subscriber
6,3,15,Wednesday,Subscriber
20,3,15,Wednesday,Subscriber
52,3,15,Wednesday,Customer
5,3,15,Wednesday,Subscriber
18,3,15,Wednesday,Customer
59,3,15,Wednesday,Customer
6,3,15,Wednesday,Subscriber
19,3,15,Wednesday,Subscriber
3,3,15,Wednesday,Subscriber
7,3,15,Wednesday,Subscriber
46,3,14,Wednesday,Subscriber
27,3,14,Wednesday,Customer
8,3,14,Wednesday,Subscriber
23,3,14,Wednesday,Subscriber
61,3,14,Wednesday,Customer
20,3,14,Wednesday,Subscriber
27,3,14,Wednesday,Customer
6,3,14,Wednesday,Subscriber
29,3,13,Wednesday,Customer
16,3,13,Wednesday,Customer
27,3,13,Wednesday,Customer
5,3,13,Wednesday,Subscriber
36,3,13,Wednesday,Subscriber
22,3,13,Wednesday,Subscriber
18,3,13,Wednesday,Customer
3,3,13,Wednesday,Subscriber
2,3,13,Wednesday,Subscriber
89,3,13,Wednesday,Customer
5,3,13,Wednesday,Subscriber
53,3,13,Wednesday,Customer
16,3,13,Wednesday,Customer
6,3,13,Wednesday,Subscriber
20,3,13,Wednesday,Customer
13,3,12,Wednesday,Subscriber
17,3,12,Wednesday,Customer
6,3,12,Wednesday,Subscriber
2,3,12,Wednesday,Subscriber
25,3,12,Wednesday,Subscriber
6,3,12,Wednesday,Subscriber
6,3,12,Wednesday,Subscriber
3,3,12,Wednesday,Subscriber
6,3,12,Wednesday,Subscriber
28,3,12,Wednesday,Customer
10,3,12,Wednesday,Subscriber
7,3,12,Wednesday,Subscriber
12,3,12,Wednesday,Subscriber
61,3,11,Wednesday,Customer
17,3,11,Wednesday,Subscriber
195,3,11,Wednesday,Customer
132,3,11,Wednesday,Customer
93,3,11,Wednesday,Customer
156,3,11,Wednesday,Customer
4,3,10,Wednesday,Subscriber
6,3,10,Wednesday,Subscriber
39,3,10,Wednesday,Customer
27,3,10,Wednesday,Subscriber
7,3,9,Wednesday,Subscriber
15,3,9,Wednesday,Subscriber
8,3,9,Wednesday,Subscriber
11,3,9,Wednesday,Subscriber
3,3,9,Wednesday,Subscriber
5,3,9,Wednesday,Subscriber
13,3,8,Wednesday,Subscriber
6,3,8,Wednesday,Subscriber
7,3,8,Wednesday,Subscriber
18,3,8,Wednesday,Subscriber
15,3,8,Wednesday,Subscriber
1,3,8,Wednesday,Subscriber
6,3,8,Wednesday,Subscriber
5,3,8,Wednesday,Subscriber
7,3,8,Wednesday,Subscriber
24,3,8,Wednesday,Subscriber
8,3,8,Wednesday,Subscriber
23,3,8,Wednesday,Subscriber
10,3,8,Wednesday,Subscriber
39,3,8,Wednesday,Subscriber
14,3,8,Wednesday,Subscriber
13,3,8,Wednesday,Subscriber
6,3,8,Wednesday,Subscriber
6,3,8,Wednesday,Subscriber
3,3,8,Wednesday,Subscriber
14,3,8,Wednesday,Subscriber
7,3,8,Wednesday,Subscriber
17,3,8,Wednesday,Subscriber
3,3,8,Wednesday,Subscriber
1,3,8,Wednesday,Subscriber
10,3,7,Wednesday,Subscriber
12,3,7,Wednesday,Customer
13,3,7,Wednesday,Customer
3,3,7,Wednesday,Subscriber
13,3,7,Wednesday,Subscriber
6,3,7,Wednesday,Subscriber
3,3,7,Wednesday,Subscriber
14,3,7,Wednesday,Subscriber
12,3,7,Wednesday,Subscriber
10,3,7,Wednesday,Subscriber
8,3,7,Wednesday,Subscriber
5,3,7,Wednesday,Subscriber
15,3,7,Wednesday,Subscriber
9,3,7,Wednesday,Subscriber
4,3,7,Wednesday,Subscriber
2,3,7,Wednesday,Subscriber
4,3,7,Wednesday,Subscriber
4,3,7,Wednesday,Subscriber
20,3,7,Wednesday,Subscriber
4,3,7,Wednesday,Subscriber
14,3,6,Wednesday,Subscriber
18,3,6,Wednesday,Subscriber
8,3,6,Wednesday,Subscriber
24,3,6,Wednesday,Subscriber
2,3,6,Wednesday,Subscriber
15,3,6,Wednesday,Subscriber
14,3,5,Wednesday,Subscriber
16,3,3,Wednesday,Subscriber
8,3,23,Tuesday,Subscriber
10,3,22,Tuesday,Subscriber
11,3,22,Tuesday,Subscriber
6,3,21,Tuesday,Subscriber
9,3,21,Tuesday,Subscriber
18,3,21,Tuesday,Subscriber
18,3,21,Tuesday,Subscriber
21,3,21,Tuesday,Subscriber
5,3,20,Tuesday,Subscriber
22,3,20,Tuesday,Subscriber
4,3,20,Tuesday,Subscriber
18,3,20,Tuesday,Customer
6,3,20,Tuesday,Subscriber
11,3,20,Tuesday,Subscriber
22,3,19,Tuesday,Subscriber
16,3,19,Tuesday,Subscriber
7,3,19,Tuesday,Subscriber
14,3,19,Tuesday,Subscriber
9,3,19,Tuesday,Subscriber
9,3,19,Tuesday,Subscriber
4,3,19,Tuesday,Subscriber
4,3,19,Tuesday,Subscriber
7,3,19,Tuesday,Customer
55,3,19,Tuesday,Customer
9,3,19,Tuesday,Subscriber
13,3,18,Tuesday,Subscriber
9,3,18,Tuesday,Subscriber
12,3,18,Tuesday,Subscriber
8,3,18,Tuesday,Subscriber
2,3,18,Tuesday,Subscriber
10,3,18,Tuesday,Subscriber
5,3,18,Tuesday,Subscriber
7,3,18,Tuesday,Subscriber
14,3,18,Tuesday,Subscriber
7,3,18,Tuesday,Subscriber
27,3,18,Tuesday,Subscriber
2,3,18,Tuesday,Subscriber
3,3,18,Tuesday,Subscriber
5,3,18,Tuesday,Subscriber
7,3,18,Tuesday,Subscriber
6,3,18,Tuesday,Subscriber
50,3,18,Tuesday,Subscriber
6,3,18,Tuesday,Subscriber
41,3,18,Tuesday,Subscriber
15,3,18,Tuesday,Subscriber
10,3,18,Tuesday,Subscriber
4,3,18,Tuesday,Subscriber
20,3,17,Tuesday,Customer
30,3,17,Tuesday,Subscriber
11,3,17,Tuesday,Subscriber
5,3,17,Tuesday,Subscriber
6,3,17,Tuesday,Subscriber
16,3,17,Tuesday,Customer
14,3,17,Tuesday,Subscriber
21,3,17,Tuesday,Customer
12,3,17,Tuesday,Subscriber
15,3,17,Tuesday,Subscriber
24,3,17,Tuesday,Subscriber
2,3,17,Tuesday,Subscriber
6,3,17,Tuesday,Subscriber
15,3,17,Tuesday,Subscriber
9,3,17,Tuesday,Subscriber
2,3,17,Tuesday,Subscriber
11,3,17,Tuesday,Subscriber
9,3,17,Tuesday,Subscriber
11,3,17,Tuesday,Subscriber
13,3,17,Tuesday,Subscriber
22,3,17,Tuesday,Subscriber
6,3,17,Tuesday,Subscriber
8,3,17,Tuesday,Subscriber
62,3,17,Tuesday,Customer
7,3,17,Tuesday,Subscriber
16,3,17,Tuesday,Customer
6,3,17,Tuesday,Subscriber
3,3,17,Tuesday,Subscriber
5,3,17,Tuesday,Subscriber
10,3,17,Tuesday,Subscriber
13,3,17,Tuesday,Subscriber
27,3,17,Tuesday,Customer
4,3,17,Tuesday,Subscriber
6,3,17,Tuesday,Subscriber
15,3,17,Tuesday,Subscriber
12,3,17,Tuesday,Subscriber
8,3,16,Tuesday,Subscriber
6,3,16,Tuesday,Subscriber
3,3,16,Tuesday,Subscriber
24,3,16,Tuesday,Customer
49,3,16,Tuesday,Customer
8,3,16,Tuesday,Subscriber
4,3,16,Tuesday,Subscriber
13,3,16,Tuesday,Subscriber
10,3,16,Tuesday,Subscriber
4,3,16,Tuesday,Subscriber
3,3,16,Tuesday,Subscriber
15,3,16,Tuesday,Customer
17,3,16,Tuesday,Subscriber
9,3,16,Tuesday,Subscriber
4,3,16,Tuesday,Subscriber
9,3,16,Tuesday,Subscriber
8,3,15,Tuesday,Subscriber
24,3,15,Tuesday,Subscriber
8,3,15,Tuesday,Customer
15,3,15,Tuesday,Subscriber
48,3,15,Tuesday,Customer
11,3,15,Tuesday,Subscriber
15,3,15,Tuesday,Subscriber
27,3,15,Tuesday,Customer
28,3,15,Tuesday,Customer
11,3,15,Tuesday,Customer
5,3,14,Tuesday,Subscriber
6,3,14,Tuesday,Subscriber
144,3,14,Tuesday,Customer
136,3,14,Tuesday,Customer
6,3,14,Tuesday,Subscriber
14,3,14,Tuesday,Subscriber
23,3,14,Tuesday,Subscriber
155,3,14,Tuesday,Customer
26,3,14,Tuesday,Customer
57,3,14,Tuesday,Customer
4,3,13,Tuesday,Subscriber
14,3,13,Tuesday,Subscriber
6,3,13,Tuesday,Subscriber
18,3,13,Tuesday,Subscriber
3,3,13,Tuesday,Subscriber
7,3,13,Tuesday,Customer
20,3,13,Tuesday,Customer
4,3,13,Tuesday,Subscriber
43,3,13,Tuesday,Customer
179,3,12,Tuesday,Customer
14,3,12,Tuesday,Subscriber
30,3,12,Tuesday,Customer
5,3,12,Tuesday,Subscriber
6,3,12,Tuesday,Subscriber
15,3,12,Tuesday,Subscriber
14,3,11,Tuesday,Subscriber
18,3,11,Tuesday,Subscriber
7,3,11,Tuesday,Subscriber
16,3,11,Tuesday,Subscriber
19,3,11,Tuesday,Customer
4,3,11,Tuesday,Subscriber
6,3,10,Tuesday,Subscriber
8,3,10,Tuesday,Subscriber
12,3,10,Tuesday,Customer
6,3,10,Tuesday,Subscriber
7,3,10,Tuesday,Subscriber
6,3,10,Tuesday,Subscriber
17,3,10,Tuesday,Subscriber
21,3,10,Tuesday,Subscriber
36,3,10,Tuesday,Customer
10,3,10,Tuesday,Customer
16,3,9,Tuesday,Customer
6,3,9,Tuesday,Subscriber
8,3,9,Tuesday,Subscriber
16,3,9,Tuesday,Subscriber
10,3,9,Tuesday,Subscriber
6,3,9,Tuesday,Subscriber
26,3,8,Tuesday,Subscriber
7,3,8,Tuesday,Subscriber
4,3,8,Tuesday,Subscriber
24,3,8,Tuesday,Subscriber
13,3,8,Tuesday,Subscriber
8,3,8,Tuesday,Subscriber
10,3,8,Tuesday,Customer
5,3,8,Tuesday,Subscriber
13,3,8,Tuesday,Subscriber
23,3,8,Tuesday,Subscriber
7,3,8,Tuesday,Subscriber
13,3,8,Tuesday,Subscriber
4,3,8,Tuesday,Subscriber
34,3,8,Tuesday,Customer
11,3,8,Tuesday,Subscriber
20,3,8,Tuesday,Subscriber
12,3,8,Tuesday,Subscriber
4,3,8,Tuesday,Subscriber
12,3,8,Tuesday,Subscriber
4,3,8,Tuesday,Subscriber
18,3,8,Tuesday,Subscriber
8,3,8,Tuesday,Subscriber
11,3,8,Tuesday,Subscriber
6,3,8,Tuesday,Subscriber
14,3,8,Tuesday,Subscriber
14,3,8,Tuesday,Subscriber
16,3,8,Tuesday,Subscriber
9,3,8,Tuesday,Subscriber
6,3,8,Tuesday,Subscriber
4,3,8,Tuesday,Subscriber
14,3,8,Tuesday,Subscriber
10,3,7,Tuesday,Subscriber
7,3,7,Tuesday,Subscriber
6,3,7,Tuesday,Subscriber
15,3,7,Tuesday,Subscriber
14,3,7,Tuesday,Subscriber
24,3,7,Tuesday,Subscriber
18,3,7,Tuesday,Subscriber
12,3,7,Tuesday,Subscriber
5,3,7,Tuesday,Subscriber
5,3,7,Tuesday,Subscriber
9,3,7,Tuesday,Subscriber
11,3,7,Tuesday,Subscriber
11,3,7,Tuesday,Subscriber
12,3,7,Tuesday,Subscriber
6,3,7,Tuesday,Subscriber
5,3,7,Tuesday,Subscriber
7,3,6,Tuesday,Subscriber
5,3,6,Tuesday,Subscriber
22,3,6,Tuesday,Subscriber
9,3,6,Tuesday,Subscriber
5,3,5,Tuesday,Subscriber
1,3,5,Tuesday,Subscriber
781,3,3,Tuesday,Customer
8,3,0,Tuesday,Subscriber
9,3,0,Tuesday,Subscriber
14,3,23,Monday,Subscriber
10,3,22,Monday,Subscriber
20,3,22,Monday,Subscriber
3,3,22,Monday,Subscriber
10,3,22,Monday,Subscriber
5,3,22,Monday,Subscriber
34,3,21,Monday,Customer
9,3,21,Monday,Subscriber
17,3,21,Monday,Subscriber
13,3,20,Monday,Subscriber
20,3,20,Monday,Subscriber
28,3,20,Monday,Subscriber
14,3,20,Monday,Subscriber
19,3,20,Monday,Subscriber
2,3,19,Monday,Subscriber
5,3,19,Monday,Subscriber
22,3,19,Monday,Subscriber
11,3,19,Monday,Subscriber
28,3,19,Monday,Customer
20,3,19,Monday,Customer
4,3,19,Monday,Subscriber
19,3,19,Monday,Subscriber
11,3,19,Monday,Subscriber
6,3,19,Monday,Subscriber
26,3,18,Monday,Subscriber
13,3,18,Monday,Subscriber
12,3,18,Monday,Subscriber
46,3,18,Monday,Customer
2,3,18,Monday,Subscriber
8,3,18,Monday,Subscriber
2,3,18,Monday,Subscriber
29,3,18,Monday,Subscriber
6,3,18,Monday,Subscriber
11,3,18,Monday,Subscriber
5,3,18,Monday,Subscriber
21,3,18,Monday,Subscriber
10,3,18,Monday,Subscriber
6,3,18,Monday,Subscriber
12,3,18,Monday,Subscriber
75,3,18,Monday,Customer
11,3,18,Monday,Subscriber
24,3,18,Monday,Subscriber
3,3,17,Monday,Subscriber
7,3,17,Monday,Subscriber
10,3,17,Monday,Subscriber
5,3,17,Monday,Subscriber
24,3,17,Monday,Subscriber
11,3,17,Monday,Subscriber
13,3,17,Monday,Subscriber
10,3,17,Monday,Subscriber
16,3,17,Monday,Subscriber
5,3,17,Monday,Subscriber
10,3,17,Monday,Subscriber
12,3,17,Monday,Subscriber
6,3,17,Monday,Subscriber
34,3,17,Monday,Customer
7,3,17,Monday,Subscriber
21,3,17,Monday,Subscriber
17,3,17,Monday,Subscriber
15,3,17,Monday,Subscriber
12,3,17,Monday,Subscriber
11,3,17,Monday,Subscriber
10,3,17,Monday,Subscriber
8,3,17,Monday,Customer
19,3,17,Monday,Subscriber
27,3,17,Monday,Subscriber
4,3,17,Monday,Subscriber
15,3,17,Monday,Subscriber
10,3,17,Monday,Subscriber
26,3,17,Monday,Subscriber
16,3,16,Monday,Subscriber
22,3,16,Monday,Subscriber
12,3,16,Monday,Subscriber
11,3,16,Monday,Subscriber
14,3,16,Monday,Subscriber
5,3,16,Monday,Subscriber
73,3,16,Monday,Customer
8,3,16,Monday,Customer
9,3,16,Monday,Subscriber
24,3,16,Monday,Customer
9,3,16,Monday,Subscriber
3,3,16,Monday,Subscriber
6,3,16,Monday,Subscriber
28,3,16,Monday,Subscriber
3,3,16,Monday,Subscriber
199,3,16,Monday,Customer
57,3,15,Monday,Customer
108,3,15,Monday,Customer
1,3,15,Monday,Subscriber
128,3,15,Monday,Customer
9,3,15,Monday,Subscriber
6,3,15,Monday,Subscriber
14,3,15,Monday,Subscriber
17,3,15,Monday,Subscriber
8,3,14,Monday,Subscriber
10,3,14,Monday,Subscriber
11,3,14,Monday,Subscriber
22,3,14,Monday,Subscriber
11,3,14,Monday,Subscriber
20,3,14,Monday,Subscriber
6,3,14,Monday,Subscriber
5,3,14,Monday,Subscriber
2,3,13,Monday,Subscriber
36,3,13,Monday,Subscriber
28,3,13,Monday,Customer
24,3,13,Monday,Customer
29,3,13,Monday,Subscriber
5,3,13,Monday,Subscriber
80,3,13,Monday,Subscriber
3,3,13,Monday,Subscriber
1,3,13,Monday,Customer
15,3,13,Monday,Subscriber
80,3,13,Monday,Customer
23,3,13,Monday,Subscriber
43,3,13,Monday,Subscriber
9,3,12,Monday,Subscriber
29,3,12,Monday,Subscriber
20,3,12,Monday,Customer
23,3,12,Monday,Customer
96,3,12,Monday,Customer
12,3,12,Monday,Subscriber
5,3,12,Monday,Subscriber
22,3,12,Monday,Subscriber
57,3,12,Monday,Customer
107,3,11,Monday,Customer
77,3,11,Monday,Customer
3,3,11,Monday,Subscriber
29,3,11,Monday,Subscriber
60,3,10,Monday,Customer
57,3,10,Monday,Customer
14,3,10,Monday,Subscriber
33,3,10,Monday,Customer
29,3,9,Monday,Subscriber
5,3,9,Monday,Subscriber
5,3,9,Monday,Subscriber
5,3,9,Monday,Subscriber
4,3,9,Monday,Subscriber
10,3,9,Monday,Subscriber
14,3,9,Monday,Subscriber
13,3,9,Monday,Subscriber
9,3,8,Monday,Subscriber
4,3,8,Monday,Subscriber
18,3,8,Monday,Subscriber
17,3,8,Monday,Subscriber
3,3,8,Monday,Subscriber
13,3,8,Monday,Subscriber
12,3,8,Monday,Subscriber
7,3,8,Monday,Subscriber
